,GARCH,EGARCH,GJR-GARCH,HAR-RV,LightGBM,XGBoost,Ensemble,actual
2022-04-11,0.15426255153497362,0.1749138466291129,0.16296522641361869,0.1476090948353242,0.16723836625307228,0.17617553,0.15637000420779001,0.16471414240989865
2022-04-12,0.1740462917730343,0.1926496982114024,0.19693607336421354,0.1637393396975372,0.29859225675164397,0.25603193,0.2121259627407385,0.16297055652628092
2022-04-13,0.16350803549990509,0.18026285019414626,0.18684524616243728,0.15181875708402018,0.18030098231256417,0.18257107,0.16520925829882982,0.1773953051530197
2022-04-14,0.1654182932852,0.18461552977100112,0.17680455325488342,0.15246144781703674,0.15307518432184675,0.16024303,0.15698497514136114,0.25265008647275916
2022-04-18,0.16951988408668556,0.19067686066580067,0.18854823071829166,0.16297079990753816,0.1627060029291563,0.17268053,0.16506556230779332,0.25584562955394224
2022-04-19,0.15822743637051911,0.1725680414928326,0.17748715873923868,0.16418683582468946,0.15602040616622082,0.16271925,0.15947822612047646,0.30618353162894435
2022-04-20,0.17369542085036746,0.18823477305376815,0.1692248463172742,0.1611172257443331,0.13444636199026683,0.14200439,0.15641966952832245,0.30651337772672077
2022-04-21,0.16205517193285868,0.17118282133462837,0.1597773536262164,0.16081347438873148,0.1617749569543747,0.15881674,0.16154786775865496,0.3360586324684813
2022-04-22,0.17360307329327046,0.18471448756187034,0.1852321584948718,0.16813055240944688,0.18814011882441328,0.20016277,0.17662458150904356,0.37668756191210834
2022-04-25,0.2280851117157504,0.2269145256825394,0.26759876092899426,0.20528178261044536,0.2463404564558784,0.21442358,0.22656911692735804,0.37667044084531215
2022-04-26,0.21407104405927924,0.21443413898322333,0.2506539436657506,0.21168105171929877,0.2511356656809725,0.24586207,0.2256292538198502,0.31933211397614736
2022-04-27,0.25708786684403934,0.25235456553553365,0.3123332398853762,0.2416955073106055,0.31659195446491756,0.34176,0.2717917762065208,0.3813005815322257
2022-04-28,0.2384229234882965,0.22985930614133196,0.291953133593443,0.2502386317856728,0.2310388153664422,0.2507759,0.23990012354680382,0.4262459964104506
2022-04-29,0.2614268464192373,0.2557791598940451,0.27581661168388466,0.27235687536726594,0.2622398243755148,0.29658347,0.265341182054006,0.3383374927324095
2022-05-02,0.3211561830071487,0.3064016772269407,0.37107654186717914,0.29762124951378344,0.3196067204210628,0.31853783,0.31279471764733163,0.40779265601495207
2022-05-03,0.2985821083859376,0.28326001497020575,0.3465461801164744,0.305192849499738,0.2669436943209681,0.26313293,0.2902395507355479,0.406724739099355
2022-05-04,0.2775012436481156,0.26170720510125123,0.3237562300226021,0.2818583407523517,0.23413153259237074,0.23602442,0.2644970389976127,0.36834101741304603
2022-05-05,0.3068878121825531,0.29370042436571714,0.30614601285653,0.3138285699765688,0.31647933929305594,0.27322504,0.3123985738173926,0.2633359217663124
2022-05-06,0.3513829200397806,0.3359717492531121,0.3879202671553214,0.33946189226476875,0.21985578820819635,0.27986088,0.30356686683758194,0.309449658790925
2022-05-09,0.32618315576896706,0.30881130618912134,0.3643840040861774,0.30022423357955585,0.28484632576397645,0.2990831,0.3037512383708331,0.2076304532663971
2022-05-10,0.3540067682695144,0.33998212990464566,0.41264804610913436,0.333181936370321,0.24684033753598936,0.30089545,0.31134301405860826,0.2508068238409662
2022-05-11,0.327258771738748,0.3063211172171325,0.3849459380973564,0.33877447061537125,0.2635954301993052,0.279227,0.3098762241844748,0.36702437625614215
2022-05-12,0.3169122247021918,0.3043011779427104,0.3785977873330253,0.32265759040479813,0.42551003930856685,0.47808734,0.35502661813851893,0.3692525679056179
2022-05-13,0.29302096148515777,0.27342472105595267,0.35344281212189876,0.26895447866630245,0.18431108298116944,0.23725137,0.24876217437754322,0.3290946301586641
2022-05-16,0.3026264548160956,0.2907121669647891,0.332188805442957,0.28822700125952605,0.24638477165260678,0.25174627,0.2790794092427428,0.35291760947957973
2022-05-17,0.2807379637652692,0.26652939826181565,0.3115736193287133,0.23373024876704057,0.21560490176574482,0.2209202,0.24335770476601817,0.32833578704057154
2022-05-18,0.2836753051373966,0.27718135478101585,0.2929524018368278,0.24452918670559967,0.22695251978832995,0.23386751,0.2517190038771087,0.16301025548088213
2022-05-19,0.35252812329528965,0.33410061921494744,0.4040769231533686,0.2958146758069913,0.1774067234043596,0.23357506,0.2752498408355468,0.21067335617496263
2022-05-20,0.3273097375063576,0.30748308935176377,0.37931774112794725,0.3034691543759299,0.2707822206325177,0.24559453,0.30052037083826844,0.27292778632095654
2022-05-23,0.30246473606186486,0.27410176419372634,0.35398750385369193,0.2879636285024366,0.23095410416263426,0.24319898,0.2737941562423119,0.24382498611792164
2022-05-24,0.29871904674515287,0.2803569178753993,0.33182670019975224,0.3069258080683738,0.28999541023229314,0.26510745,0.2985467550152732,0.24278165813558789
2022-05-25,0.28014056481873906,0.2654573278249237,0.3154511555253572,0.30079462872512275,0.26317422614859837,0.24764764,0.2813698065641534,0.26700978489904786
2022-05-26,0.2647252744876594,0.2549902126719708,0.29514606720249736,0.21781421864807476,0.21842572725796977,0.21227258,0.233655073464568,0.2558322384969476
2022-05-27,0.26963944082823643,0.26675009867935695,0.27777702761485834,0.22952317757138663,0.17331375496185253,0.17973396,0.22415879112049186,0.18930740594075293
2022-05-31,0.28594463063667214,0.28689582826314447,0.26285599892233563,0.2533299844772202,0.20783394381454687,0.22147407,0.24903618630947974,0.1958788261548055
2022-06-01,0.26696923905319336,0.2675875079946264,0.25018662356426274,0.23443428688739315,0.21166077322940613,0.22535591,0.2376880997233309,0.20362059680796804
2022-06-02,0.25085178028424404,0.2531923384555952,0.24049127128427425,0.22873859938833935,0.2150814093861927,0.19740511,0.23155726301959204,0.2321434777769116
2022-06-03,0.25471680307550676,0.26222720564320257,0.22729812035997984,0.24422251970339603,0.17772181162862974,0.1681209,0.22555371146917755,0.2901469576193821
2022-06-06,0.25401019409360537,0.26628535829299216,0.24401744456288676,0.2414641468815108,0.23684046481290372,0.22746207,0.2441049352626733,0.4030959948983985
2022-06-07,0.23597822463683196,0.24385452952324851,0.22867694105000086,0.20720492856642916,0.19035960446669786,0.18143289,0.21118091922331964,0.39834527014993604
2022-06-08,0.2253964549044585,0.23644855954932414,0.21499649531392864,0.20632242892256628,0.2098493765434824,0.1809013,0.21385608679016907,0.40412939112820434
2022-06-09,0.21811812397719266,0.23274561665039817,0.21643567850867368,0.20690253862829552,0.20104104848483556,0.19161676,0.2086872370301079,0.4349023209487322
2022-06-10,0.24475009720843766,0.2573960544988804,0.267175834221017,0.21650690394789196,0.14365533216139265,0.19244282,0.20163744443924073,0.3813093300941034
2022-06-13,0.2826370162201852,0.2903499237709191,0.3283629420630437,0.24287370056671678,0.22035307614519106,0.21658401,0.24862126431069767,0.3099591154305996
2022-06-14,0.3454277609447627,0.3407558191135244,0.4186048795504947,0.3033866145533948,0.3923707849978123,0.40869755,0.3470617201653233,0.30893316360759265
2022-06-15,0.3198147327848985,0.309403194741075,0.39140497153536535,0.3128112711083837,0.3302386833575534,0.32144415,0.3209548957502786,0.2989953761774426
2022-06-16,0.3069369615217233,0.3027459979711179,0.3659599540255734,0.32649053416976426,0.41577053238303446,0.3725186,0.34973267602484065,0.2828755015780703
2022-06-17,0.3407657194169033,0.3360846631594175,0.4164030017189359,0.35179178947198764,0.2696157271243279,0.34436047,0.3207244120044063,0.2832344948470925
2022-06-21,0.31505807528343654,0.30249703321437915,0.3884279472513461,0.3340971930584854,0.3185398595915853,0.37933755,0.3225650426445024,0.26761410616566644
2022-06-22,0.3222802496301089,0.3166150980279041,0.3645566131953569,0.29792704388112945,0.30303062069217584,0.30084774,0.3077459714011381,0.2675020865101644
2022-06-23,0.2979432293346115,0.28407617079986613,0.3404198002549083,0.2924079354281789,0.2771847722559453,0.2349937,0.2891786456729119,0.26631226174715866
2022-06-24,0.28080690774020906,0.2712211461382738,0.31827297907641383,0.2823432631118622,0.22774912286301602,0.19523744,0.26363309790502915,0.1754922553691316
2022-06-27,0.31151335363054583,0.30316604207219766,0.3013462433880306,0.26689639219863504,0.27494486993534184,0.2725287,0.28445153858817424,0.17457659376327586
2022-06-28,0.2884778470087671,0.27550233011624414,0.2824966774339862,0.26159294063182426,0.1901721176952871,0.17615117,0.2467476351119595,0.10123796291849081
2022-06-29,0.2910410086132026,0.2856253958169804,0.30216950715027924,0.25310008385734023,0.19309908559662886,0.19232705,0.24574672602239056,0.14609408987594644
2022-06-30,0.2692414966291616,0.25620312159491065,0.28249034949566726,0.2511318783282342,0.2305119177697072,0.20656098,0.250295097575701,0.13220125468902155
2022-07-01,0.2542501759588438,0.24581238284983864,0.27171288662241,0.2488400307744407,0.19969010848513624,0.20172997,0.23426010507280692,0.13673860291073725
2022-07-05,0.2430229111407864,0.24014197048066632,0.254807873273913,0.20341731960777223,0.24053430743123833,0.25485635,0.22899151272659898,0.15138680042702582
2022-07-06,0.225430034981753,0.21828990546550286,0.2386114867860316,0.19687966016910394,0.23204871778271327,0.20005411,0.21811947097785675,0.15258570657331152
2022-07-07,0.21015660761933833,0.20292359828630185,0.2236989621163179,0.15538930623681022,0.1667183529169066,0.19524571,0.17742142225768506,0.11232559668341431
2022-07-08,0.21283765514033123,0.21197800350910878,0.2112274002453594,0.16779159466012772,0.17287721504253398,0.1574223,0.1845021549476643,0.17553779830669744
2022-07-11,0.19772672800262703,0.19235135770974768,0.1984321717084239,0.15433076259337716,0.1909381053431772,0.2084372,0.18099853197972715,0.16611255129874866
2022-07-12,0.19543312572259555,0.1960772322124071,0.20439647231195354,0.15392912394970015,0.17791577148742765,0.19667056,0.17575934038657445,0.2463359451873329
2022-07-13,0.18936735900130308,0.19463467969439044,0.20336550972114892,0.15877318775319615,0.1947481068724387,0.17618564,0.18096288454231266,0.24782540269073675
2022-07-14,0.18007162277693528,0.18517509117134584,0.1970367489011999,0.1625970131082536,0.24743853312312383,0.24107559,0.19670238966943757,0.2565467071491508
2022-07-15,0.16891894155073572,0.17308862382722295,0.18685700624607157,0.1422748770592695,0.20905134240564668,0.20508702,0.17341505367188395,0.22806987067969506
2022-07-18,0.19122885092727412,0.19543636001355888,0.17911989766490236,0.17099593224048923,0.1982688439126219,0.17650734,0.1868312090267951,0.2203355785313631
2022-07-19,0.18449316432987178,0.19241064447638834,0.1793399098562917,0.16714983893352478,0.17946719364800057,0.15623228,0.17703673230379904,0.13381657993325283
2022-07-20,0.23132106181523113,0.23078335069688102,0.17541124769007954,0.20635478601787624,0.1439257864656938,0.16270839,0.19386721143293373,0.22308212781840203
2022-07-21,0.21747482797539572,0.21837578249905396,0.1659703957618019,0.21092616395184186,0.1291185892869536,0.1627961,0.1858398604047304,0.22856738513568586
2022-07-22,0.20974707090751246,0.2151609749649001,0.15784792115076618,0.22152192832914572,0.18566842836950934,0.18492149,0.20564580920205586,0.24050618304319465
2022-07-25,0.20227449663701264,0.21150810547341542,0.1637157957499926,0.21132074713776944,0.15704156484159257,0.15407598,0.19021226953879156,0.24116172694700047
2022-07-26,0.1884741792458252,0.19306399595984036,0.15492118249651443,0.21025847187978594,0.1712407170753593,0.17965345,0.18999112273365681,0.23155384410101448
2022-07-27,0.18765659453988134,0.19676966604876114,0.16846088053790445,0.1656767119630755,0.12549279647876904,0.1300452,0.15960870099390864,0.17931161657347225
2022-07-28,0.22817473529023993,0.23100408623927213,0.16510491666941313,0.2031909185209759,0.1726362581454268,0.15791513,0.20133397065221423,0.15764640154066298
2022-07-29,0.22278375794369307,0.23056435445516288,0.15749934518228742,0.203861383729038,0.17933734971491175,0.16766827,0.20199416379588095,0.12228955772819808
2022-08-01,0.2220080351453282,0.23430139866348795,0.15107069400953937,0.2095892690656839,0.19412774303999003,0.18577798,0.20857501575033402,0.12095125353449594
2022-08-02,0.20699837828204848,0.21575642965004996,0.1446904990929129,0.210810654076345,0.1848209313783217,0.19649155,0.20087665457890505,0.11528551264259497
2022-08-03,0.19634042139168464,0.20680982377069873,0.1454301068094278,0.21145682979095856,0.17207621987822558,0.19609754,0.19329115702028957,0.15337421144688473
2022-08-04,0.20297895505542013,0.21671931089118604,0.14056450127671855,0.18633284160820235,0.1502236500414484,0.14795305,0.17984514890169026,0.1533566820094757
2022-08-05,0.1890220083140457,0.19665064253328587,0.13376987114479064,0.17309459598862315,0.1869320782011455,0.17891885,0.18301622750127144,0.19557663174822995
2022-08-08,0.17646422584493737,0.18061448460218485,0.12796575773141217,0.1516207365202798,0.16626168985386627,0.1748242,0.16478221740636115,0.1973929052772998
2022-08-09,0.16491937561663275,0.16581643850965405,0.12246024365881535,0.14470258566648656,0.14333982467575537,0.14219081,0.15098726198629156,0.19551795920855153
2022-08-10,0.1561366714791529,0.15844399251667518,0.12098065605610785,0.13613548926018576,0.12689402780651374,0.1266597,0.13972206284861746,0.13608070845452672
2022-08-11,0.1888755485137294,0.18780873973569126,0.1210982162916692,0.15157289873394503,0.13859910913688103,0.13104278,0.15968251879485182,0.1369374877231421
2022-08-12,0.17613456532932467,0.171168219046021,0.11599669211684105,0.1513544712019172,0.11575946385440108,0.13470748,0.14774950012854768,0.11127917665510922
2022-08-15,0.19115077305106176,0.18967870165263442,0.11495303189453489,0.17385793105566932,0.12682585055344234,0.12766697,0.16394485155339114,0.1875557991941493
2022-08-16,0.17957727498065057,0.17883681364352078,0.11050748085867762,0.17904637376226556,0.15945127669550777,0.13996027,0.17269164181280797,0.18775826087504396
2022-08-17,0.16794391103687423,0.1654225545500369,0.10632438776074221,0.18246800629012205,0.15737199942769747,0.1412877,0.16926130558489794,0.18171693368240951
2022-08-18,0.16232574217477505,0.16393987576876706,0.11478723262946217,0.15537762699749139,0.1269976488476081,0.12884453,0.1482336726732915,0.20647249545020893
2022-08-19,0.1524420965826004,0.15303750454951662,0.11022155501654637,0.15432620329217453,0.13297351578290634,0.12717053,0.1465806052192271,0.30548459608170014
2022-08-22,0.16077731008983887,0.16494424039081784,0.14061460886620772,0.1380145187039496,0.19835618420505335,0.21543737,0.16571600433294728,0.26831046369776707
2022-08-23,0.19416944887042753,0.19458522469783635,0.2038650300837029,0.17055813375449105,0.2204743394212782,0.22537875,0.19506730734873226,0.27916927161078886
2022-08-24,0.18136784613421905,0.17993113019805665,0.1926030927859572,0.1700329393666982,0.2138295730470613,0.21380523,0.18841011951599285,0.2839227220782401
2022-08-25,0.17004382947659963,0.16831241949076353,0.1816023033971729,0.16953462147401097,0.1908006108672805,0.18426797,0.17679302060596372,0.2668227056405804
2022-08-26,0.17763803428580222,0.1803048727661793,0.17299638700377756,0.18435079325792153,0.2503891715449459,0.233379,0.20412599969622322,0.13371829786005537
2022-08-29,0.25550154667235697,0.23865307926967694,0.29351764483287013,0.23817884759019928,0.24007608441302122,0.2417546,0.24458549289185916,0.12835273869273647
2022-08-30,0.2400819508465668,0.22676168098675006,0.27914379284772695,0.22626767183672405,0.2560718379422152,0.21390733,0.24080715354183535,0.16408797582825474
2022-08-31,0.23163305175641333,0.224959622878809,0.27334238082889617,0.23594343457426187,0.19047852934275775,0.19231942,0.21935167189114432,0.16127296514181846
2022-09-01,0.2197447745032804,0.21706100681666676,0.262333806996173,0.24352279717265604,0.23774828238648277,0.21912178,0.23367195135413973,0.19270438861932696
2022-09-02,0.20500834116901892,0.20100205800835863,0.24615892664813646,0.23933021398231777,0.2640732878228428,0.25485998,0.23613728099139317,0.1919615073168625
2022-09-06,0.20040683570198176,0.20201446412604537,0.2435304220215669,0.17191859911470503,0.19379666234145687,0.2125772,0.1887073657193812,0.3666882747516545
2022-09-07,0.1880656706555548,0.18990997579616484,0.2305240501199882,0.1621958566691571,0.1808884341536222,0.1861342,0.17704998715944473,0.34407576727646827
2022-09-08,0.20340634444741673,0.2078966841101342,0.21876821512957687,0.1721390584013856,0.1766612807100967,0.16627514,0.18406889451963301,0.3503279492687771
2022-09-09,0.1930137190726575,0.19976908337119997,0.20602849911674057,0.1647953447852136,0.17157031134709125,0.16587657,0.17645979173498746,0.3372997659179993
2022-09-12,0.19935308782663014,0.20989658085370078,0.19561620156132772,0.1751541525117173,0.14274838342145638,0.15448952,0.17241854125326794,0.3324722800225695
2022-09-13,0.1950248286953069,0.20920996172355763,0.18517054654474194,0.178036566944889,0.1935371900960401,0.183786,0.188866195245412,0.13621625382809835
2022-09-14,0.30961620749452196,0.2876747817934966,0.35970470747300465,0.26800497823723074,0.2680487662114652,0.26775414,0.2818899839810726,0.18166264047394048
2022-09-15,0.2874817107724074,0.26317423805444995,0.33664601414758394,0.2681668079253813,0.29974475471009226,0.28584483,0.28513109113596036,0.17344078116349382
2022-09-16,0.2743279771374858,0.2571979619049449,0.3256074490613639,0.2814652923281567,0.31785839557711615,0.29467037,0.2912172216809195,0.20662072740084075
2022-09-19,0.2578212092380751,0.24403774039858397,0.30941605299472824,0.2839654157197243,0.2789683425556091,0.31146327,0.27358498917113616,0.213971558865611
2022-09-20,0.24251432249678595,0.2318780229823244,0.2903135524560684,0.2901372354300652,0.2632591217064455,0.26376238,0.26530355987776555,0.19883190436287124
2022-09-21,0.23430667408352782,0.22996639829133247,0.28395604974763405,0.19226982604499412,0.22197315991690172,0.2065266,0.21618322001514123,0.2088995091886962
2022-09-22,0.23871909933774035,0.24028159783065728,0.2932253331435658,0.20417845101115792,0.23228892872343665,0.24274994,0.22506215969077834,0.25101485206224705
2022-09-23,0.2269858196816764,0.23170081062148715,0.2815139957309025,0.19138063665414243,0.2555060319284641,0.23874705,0.22462416275476096,0.2437115409169626
2022-09-26,0.23289066376615442,0.2420183900780901,0.29151793378879143,0.19927845939660735,0.3173679383306861,0.27470884,0.24984568716448263,0.2947252913769932
2022-09-27,0.22437376527576552,0.2369313029833447,0.28321757839678985,0.19655955139125936,0.36261858533999247,0.32553443,0.26118396733567245,0.3638347778528044
2022-09-28,0.2090703635790749,0.2169604461435017,0.2661579496362059,0.19311506598119973,0.25588447480827936,0.24438137,0.21935663478951803,0.336829096546339
2022-09-29,0.22372077777115165,0.23378230663678504,0.2519294560200917,0.19841791772698925,0.24196301045480503,0.22403416,0.22136723531764865,0.3095466861470538
2022-09-30,0.24062985322535116,0.25215860334892304,0.2809944143300966,0.22077690270604108,0.24883041628868638,0.24897447,0.23674572407335956,0.35335968230940823
2022-10-03,0.2395520973542934,0.2551614235711786,0.28481485094951053,0.2193018394054827,0.1669379954797586,0.20165697,0.20859731074651156,0.30789718949414224
2022-10-04,0.26544686738675416,0.2793920503564844,0.2705112259787426,0.24587216857711525,0.21385207185590308,0.20752455,0.24172370260659082,0.22631147883790723
2022-10-05,0.29959084942288416,0.3098340390553347,0.2587251072029649,0.2851715978578684,0.2733584971449866,0.22135088,0.2860403148085797,0.22706569183065353
2022-10-06,0.2780355418883272,0.2802562775610702,0.24339555244608652,0.2810140704206296,0.2600100982354454,0.2674481,0.2730199035148007,0.28166053560662313
2022-10-07,0.2644778264003412,0.2699104517437758,0.2401249464734525,0.2730406712788918,0.2914474038300614,0.28324226,0.27632196716976476,0.25995287546605733
2022-10-10,0.29341486497046454,0.29806970874759137,0.30256938569122727,0.2988926873224005,0.260006514711313,0.27168855,0.2841046890013927,0.314883082249049
2022-10-11,0.27542625088025685,0.28010746292650074,0.2886996392730736,0.28043235762815527,0.28313792780568625,0.2653464,0.2796655121046995,0.32171819212791547
2022-10-12,0.258249952067223,0.2626999998628432,0.2747745199733656,0.2377767335693091,0.3370570176832021,0.30951166,0.27769456777324475,0.32436663732064425
2022-10-13,0.240531698830367,0.24158231089826482,0.25894213744169636,0.23263349393558966,0.34716184117759613,0.31413236,0.27344234464785094,0.27442077269687537
2022-10-14,0.2664461564693789,0.26807411589044905,0.24681321564620998,0.2546626221519288,0.2856597706983686,0.29709974,0.26892284977322545,0.2722387484429194
2022-10-17,0.28199413407983276,0.2869067888122283,0.2874846942754863,0.2403678505814724,0.21743207436969142,0.22241446,0.24659801967699888,0.21614655455103093
2022-10-18,0.3004966699764217,0.30755871826397074,0.2731125815536598,0.26390259722978904,0.2423606181777344,0.23807485,0.26891996179464844,0.23094233459288763
2022-10-19,0.28594957926096465,0.2955597043267731,0.25702191018397086,0.27180706370236557,0.20135527540962528,0.2251812,0.2530373061243185,0.23204925801802342
2022-10-20,0.2679472740808852,0.2763955474498402,0.24601938279597158,0.27807355840346415,0.20316880076022462,0.24027237,0.24972987774819133,0.2291534795491981
2022-10-21,0.2527799424008181,0.26217464110035027,0.2380121164749283,0.2572147678266523,0.16486635609612713,0.16619682,0.22495368877453248,0.23373261666766137
2022-10-24,0.2696529714402082,0.2808247968654558,0.22705406835710554,0.2574439084841705,0.1487572524891445,0.18298265,0.22528471080450774,0.2245455092578173
2022-10-25,0.2590453574277075,0.2733092320030652,0.2144656499931663,0.228565875583936,0.15804267121648152,0.16277468,0.21521796807604168,0.19531924976066614
2022-10-26,0.25727030586989963,0.2753089237389104,0.2036555815003555,0.23015518444418423,0.1875971026869944,0.20871702,0.22500753100035942,0.260172178348612
2022-10-27,0.24256187213196034,0.26016580019690394,0.19898344386897496,0.2258065381646819,0.19623905138316308,0.20987116,0.22153582055993512,0.26743562212382066
2022-10-28,0.2280330392860776,0.24454695202162294,0.19250904686138487,0.22233096247542797,0.16999700688607783,0.17553893,0.20678700288252783,0.22564206027361505
2022-10-31,0.2528078914879727,0.26773016577450226,0.18595986118789493,0.22236395640273146,0.16795766520776317,0.15329869,0.21437650436615577,0.2295793843634094
2022-11-01,0.2385944651220001,0.25370917202767396,0.18338847016199916,0.21875793026478363,0.1979620182659898,0.19925629,0.21843813788425784,0.23114071477619055
2022-11-02,0.22298143509772064,0.23523657285417,0.17559947564547662,0.20416273454667486,0.2164748595004947,0.22382541,0.21453967638163007,0.20816931159036725
2022-11-03,0.252079914186044,0.26201686500499877,0.24456906450633936,0.23304845765914994,0.2231072911510203,0.20688914,0.2360785543320714,0.4293415270670532
2022-11-04,0.24175649993974446,0.25476471726651523,0.2419143204945627,0.23764267922673346,0.1980411155603764,0.1898937,0.2258134315756181,0.4235286301037411
2022-11-07,0.2373375904721277,0.2541168114227154,0.2284552641786303,0.21882220795897284,0.19832284536084147,0.21671139,0.21816088126398067,0.42287479662140187
2022-11-08,0.22715416542865277,0.2458434653411074,0.21545777962514645,0.2203213179441438,0.22132696877481647,0.21999079,0.222934150715871,0.4254947090683158
2022-11-09,0.21362049551618142,0.2311062089800862,0.2030413889740296,0.22221639420543798,0.23415241525111677,0.24772184,0.22332976832424542,0.4028482871140425
2022-11-10,0.23163262711661267,0.24911313566644147,0.24248464319108062,0.209123486263903,0.14848260404370586,0.18803358,0.19641290580807383,0.12673278618800177
2022-11-11,0.37351053493932196,0.34383597262456683,0.24460895518960224,0.312930853582045,0.19218134662020925,0.20133655,0.29287424504719206,0.11372230905766724
2022-11-14,0.3497253266119785,0.32281026993459727,0.23036581285887375,0.32209392635974177,0.2347182704462002,0.20599872,0.30217917447264014,0.09815961043655674
2022-11-15,0.3278865909467226,0.30423611097215786,0.22581720741441416,0.3328998194556834,0.23080196721593912,0.26864693,0.2971961258727817,0.12252346067849965
2022-11-16,0.30720034413215747,0.2872256332131124,0.21206878432617834,0.3452892019942619,0.21636545572549687,0.2701121,0.28961833395063874,0.11534386619176762
2022-11-17,0.2888648382642563,0.2722485846827961,0.208277943645671,0.3465211747503546,0.1858806151979623,0.3197877,0.2737555427375244,0.11325079596553703
2022-11-18,0.2687755074621596,0.24970499713211072,0.19764252555340345,0.21189572181171595,0.23594374363072418,0.26014474,0.2388716576348666,0.15459553839281145
2022-11-21,0.25114787480550993,0.23304988108988742,0.18672612158251373,0.18868513195682188,0.16020849990983116,0.21496588,0.20001383555738764,0.15252721557188342
2022-11-22,0.23454167929590652,0.21693078617622089,0.17857904895522217,0.16378539924782623,0.1279835059500577,0.12375707,0.17543686149793014,0.2468068357331622
2022-11-23,0.23103070054336475,0.22124159407324231,0.17022775771486945,0.15717037200786724,0.14115091322719855,0.13323739,0.17645066192614353,0.24330801293257423
2022-11-25,0.21757570522001088,0.21030997573567192,0.1614726289712074,0.13823700929426325,0.13336642918341124,0.11970083,0.1630597145658951,0.24344766966458192
2022-11-28,0.20269954646037522,0.19048453097261153,0.15314280031010158,0.13597576575690196,0.11960643273842708,0.13758446,0.15276058165190143,0.2519696279973719
2022-11-29,0.20827470826104524,0.20259549921538722,0.18204546499688,0.15530619050476036,0.11988065132492624,0.14150496,0.16115385003024396,0.2719614508654159
2022-11-30,0.19436999373919153,0.18605402201214605,0.17250194575414216,0.1568989415402138,0.07988317107589855,0.109537415,0.1437173687851013,0.16528521070713006
2022-12-01,0.2493958919875341,0.23268114641533458,0.17004828860514778,0.20368690710843096,0.15567111907584497,0.17599386,0.20291797272393666,0.17352641616778722
2022-12-02,0.23196294123624553,0.21114773569312356,0.16116203599365136,0.20912233951771356,0.1545128516438122,0.148651,0.19853271079925708,0.18105790623214946
2022-12-05,0.21600183666430614,0.19285081156943318,0.15307441033131336,0.21638687690443492,0.17654573252005687,0.18638511,0.202978148696266,0.1627322225786737
2022-12-06,0.22534148992174857,0.20990079501370384,0.1930445894756333,0.22515444028637588,0.19423287768024838,0.20823856,0.2149096026294576,0.13615558133951786
2022-12-07,0.22506726367804972,0.21719960084224085,0.2089190720845643,0.24004573988311007,0.19062624729691469,0.20665367,0.21857975028602483,0.14220011889865164
2022-12-08,0.20982854071807935,0.19936499852542383,0.19747119465722143,0.19000268019982378,0.2317481999763901,0.21447985,0.21052647363143107,0.222467909627907
2022-12-09,0.20006259233311155,0.19418587034331009,0.18678509932284604,0.18947770014919216,0.21848324681723744,0.20613961,0.20267451309984705,0.2303732879651091
2022-12-12,0.191178786734119,0.18942749357009336,0.1839908249579633,0.1890779371279687,0.2079740997531121,0.2205075,0.1960769412050666,0.21694834382522418
2022-12-13,0.1954496038495442,0.1988029047956738,0.17532875261730457,0.17627747059225157,0.1550761018805378,0.1837453,0.17560105877411122,0.210859999258716
2022-12-14,0.18691643821696372,0.1932532494587015,0.1663097138962408,0.156112647072116,0.16457934643507405,0.16177994,0.1692028105747179,0.23147815641204617
2022-12-15,0.17789972838737056,0.18612323186468027,0.16327642542501228,0.15589264802998062,0.1854901682060818,0.17928691,0.17309418154114434,0.179335256661857
2022-12-16,0.21852512683879755,0.22020852792259363,0.2355204273056991,0.19152315050763943,0.22291375706977662,0.21745324,0.21098734480540451,0.1660242842810345
2022-12-19,0.21305592812189944,0.21955421836124026,0.23531181488690298,0.1964308140648145,0.1682222969258216,0.1921963,0.19256967970417851,0.15578059117497048
2022-12-20,0.2049441273924798,0.2148076546708504,0.23049984760028897,0.19258007312651296,0.16462425038831058,0.16485529,0.1873828169691011,0.17772033366741258
2022-12-21,0.19119998444895636,0.1957793313503254,0.21707525974140895,0.1944385921108576,0.18372190362110014,0.17079055,0.18978682672697136,0.18896936100335265
2022-12-22,0.19681655569269374,0.20549857990380313,0.2058859639184311,0.20861717060610085,0.23904093070823967,0.2208832,0.21482488566901145,0.159233522483805
2022-12-23,0.2010300061415144,0.21349705866726543,0.219557294727836,0.184595071449782,0.19199974880952625,0.18980858,0.19254160880027418,0.15633233584070183
2022-12-27,0.1903804654059937,0.2034470513475253,0.20710728072224502,0.175746660853316,0.20017739782436433,0.19922058,0.188768174694558,0.1626437786484762
2022-12-28,0.17922725207733897,0.1913028416536301,0.1974287951897276,0.1683551457344471,0.18930997868671381,0.18403864,0.17896412549949994,0.16123746138459807
2022-12-29,0.1808058427364129,0.19618073634769304,0.20487392829277284,0.17627652847557831,0.1859105811683451,0.17959735,0.18099765079344543,0.19131190777838603
2022-12-30,0.19496735308703353,0.2111758630612269,0.19514832365364593,0.1789854983418852,0.20148829130764676,0.19096126,0.19181371424552182,0.19053553010507404
2023-01-03,0.18253188348691737,0.19531121545633479,0.1851357692167555,0.16530631413263244,0.2355635735948527,0.21744311,0.1944672570714675,0.19475927635947518
